Vote,Sector,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Approved Budget (% of GDP),Actual Expenditure (% of GDP),Performance (%),Deviation (UGX),Execution Status,Nominal GDP (UGX Trillions),Subprogram,Source File
13,Education,16/17,227.87,10.15,9.85,0.000229523,9.92e-06,4.322640102,218.02,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,10.15,9.85,0.000229523,9.92e-06,4.322640102,218.02,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,13.74,11.51,0.000229523,1.16e-05,5.051125642,216.36,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,13.74,11.51,0.000229523,1.16e-05,5.051125642,216.36,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,11.01,8.43,0.000229523,8.49e-06,3.699477772,219.44,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,11.01,8.43,0.000229523,8.49e-06,3.699477772,219.44,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,227.87,218.6,0.000229523,0.000220185,95.93189099,9.27,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,227.87,218.6,0.000229523,0.000220185,95.93189099,9.27,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,39.63,36.19,0.000229523,3.65e-05,15.88186247,191.68,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,39.63,36.19,0.000229523,3.65e-05,15.88186247,191.68,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,65.83,58.72,0.000229523,5.91e-05,25.76907886,169.15,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,65.83,58.72,0.000229523,5.91e-05,25.76907886,169.15,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,96.11,103.87,0.000229523,0.000104623,45.58300786,124.0,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,96.11,103.87,0.000229523,0.000104623,45.58300786,124.0,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,27.67,19.26,0.000229523,1.94e-05,8.452187651,208.61,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,27.67,19.26,0.000229523,1.94e-05,8.452187651,208.61,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,10.15,9.85,0.000229523,9.92e-06,4.322640102,218.02,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,10.15,9.85,0.000229523,9.92e-06,4.322640102,218.02,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,13.74,11.51,0.000229523,1.16e-05,5.051125642,216.36,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,13.74,11.51,0.000229523,1.16e-05,5.051125642,216.36,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,11.01,8.43,0.000229523,8.49e-06,3.699477772,219.44,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,11.01,8.43,0.000229523,8.49e-06,3.699477772,219.44,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
14,Health,16/17,1.63,,,1.64e-06,,,,,99.28,"Class: Outputs Funded
075151 Support to Infectious Diseases Institute",ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,8.82,,,8.88e-06,,,,,99.28,"Class: Capital Purchases
075173 Roads, Streets and Highways
075175 Purchase of Motor Vehicles and Other Transport
Equipment
075176 Purchase of Office and ICT Equipment, including
Software
075177 Purchase of Specialised Machinery & Equipment
075180 Construction and rehabilitation of learning facilities
(Universities)
075182 Construction and Rehabilitation of Accomodation
Facilities
075184 Campus based construction and rehabilitation
(walkways, plumbing, other)",ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,227.87,218.6,0.000229523,0.000220185,95.93189099,9.27,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,227.87,218.6,0.000229523,0.000220185,95.93189099,9.27,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,39.63,36.19,0.000229523,3.65e-05,15.88186247,191.68,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,39.63,36.19,0.000229523,3.65e-05,15.88186247,191.68,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,65.83,58.72,0.000229523,5.91e-05,25.76907886,169.15,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,65.83,58.72,0.000229523,5.91e-05,25.76907886,169.15,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,96.11,103.87,0.000229523,0.000104623,45.58300786,124.0,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,96.11,103.87,0.000229523,0.000104623,45.58300786,124.0,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,27.67,19.26,0.000229523,1.94e-05,8.452187651,208.61,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,27.67,19.26,0.000229523,1.94e-05,8.452187651,208.61,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,10.15,9.85,0.000229523,9.92e-06,4.322640102,218.02,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,10.15,9.85,0.000229523,9.92e-06,4.322640102,218.02,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,13.74,11.51,0.000229523,1.16e-05,5.051125642,216.36,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,13.74,11.51,0.000229523,1.16e-05,5.051125642,216.36,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,11.01,8.43,0.000229523,8.49e-06,3.699477772,219.44,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,11.01,8.43,0.000229523,8.49e-06,3.699477772,219.44,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,227.87,218.6,0.000229523,0.000220185,95.93189099,9.27,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,227.87,218.6,0.000229523,0.000220185,95.93189099,9.27,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,39.63,36.19,0.000229523,3.65e-05,15.88186247,191.68,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,39.63,36.19,0.000229523,3.65e-05,15.88186247,191.68,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,65.83,58.72,0.000229523,5.91e-05,25.76907886,169.15,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,65.83,58.72,0.000229523,5.91e-05,25.76907886,169.15,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,96.11,103.87,0.000229523,0.000104623,45.58300786,124.0,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,96.11,103.87,0.000229523,0.000104623,45.58300786,124.0,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,27.67,19.26,0.000229523,1.94e-05,8.452187651,208.61,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,27.67,19.26,0.000229523,1.94e-05,8.452187651,208.61,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,10.15,9.85,0.000229523,9.92e-06,4.322640102,218.02,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,10.15,9.85,0.000229523,9.92e-06,4.322640102,218.02,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,13.74,11.51,0.000229523,1.16e-05,5.051125642,216.36,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,13.74,11.51,0.000229523,1.16e-05,5.051125642,216.36,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,11.01,8.43,0.000229523,8.49e-06,3.699477772,219.44,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,227.87,11.01,8.43,0.000229523,8.49e-06,3.699477772,219.44,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,227.87,218.6,3.99e-05,0.000220185,551.6023215,-178.97,Fully Spent,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,39.63,36.19,3.99e-05,3.65e-05,91.31970729,3.44,Satisfactorily Spent,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,65.83,58.72,3.99e-05,5.91e-05,148.1705778,-19.09,Fully Spent,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,96.11,103.87,3.99e-05,0.000104623,262.0994196,-64.24,Fully Spent,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,27.67,19.26,3.99e-05,1.94e-05,48.5995458,20.37,Underutilized,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,10.15,9.85,3.99e-05,9.92e-06,24.8549079,29.78,Underutilized,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,13.74,11.51,3.99e-05,1.16e-05,29.0436538,28.12,Underutilized,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,11.01,8.43,3.99e-05,8.49e-06,21.27176382,31.2,Underutilized,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,227.87,218.6,3.99e-05,0.000220185,551.6023215,-178.97,Fully Spent,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,39.63,36.19,3.99e-05,3.65e-05,91.31970729,3.44,Satisfactorily Spent,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,65.83,58.72,3.99e-05,5.91e-05,148.1705778,-19.09,Fully Spent,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,96.11,103.87,3.99e-05,0.000104623,262.0994196,-64.24,Fully Spent,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,27.67,19.26,3.99e-05,1.94e-05,48.5995458,20.37,Underutilized,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,10.15,9.85,3.99e-05,9.92e-06,24.8549079,29.78,Underutilized,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,13.74,11.51,3.99e-05,1.16e-05,29.0436538,28.12,Underutilized,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,11.01,8.43,3.99e-05,8.49e-06,21.27176382,31.2,Underutilized,99.28,0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,227.87,218.6,3.99e-05,0.000220185,551.6023215,-178.97,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,227.87,218.6,3.99e-05,0.000220185,551.6023215,-178.97,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,39.63,36.19,3.99e-05,3.65e-05,91.31970729,3.44,Satisfactorily Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,39.63,36.19,3.99e-05,3.65e-05,91.31970729,3.44,Satisfactorily Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,65.83,58.72,3.99e-05,5.91e-05,148.1705778,-19.09,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,65.83,58.72,3.99e-05,5.91e-05,148.1705778,-19.09,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,96.11,103.87,3.99e-05,0.000104623,262.0994196,-64.24,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,96.11,103.87,3.99e-05,0.000104623,262.0994196,-64.24,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,27.67,19.26,3.99e-05,1.94e-05,48.5995458,20.37,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,27.67,19.26,3.99e-05,1.94e-05,48.5995458,20.37,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,10.15,9.85,3.99e-05,9.92e-06,24.8549079,29.78,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,10.15,9.85,3.99e-05,9.92e-06,24.8549079,29.78,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,13.74,11.51,3.99e-05,1.16e-05,29.0436538,28.12,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,13.74,11.51,3.99e-05,1.16e-05,29.0436538,28.12,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,11.01,8.43,3.99e-05,8.49e-06,21.27176382,31.2,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,11.01,8.43,3.99e-05,8.49e-06,21.27176382,31.2,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,227.87,218.6,3.99e-05,0.000220185,551.6023215,-178.97,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,227.87,218.6,3.99e-05,0.000220185,551.6023215,-178.97,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,39.63,36.19,3.99e-05,3.65e-05,91.31970729,3.44,Satisfactorily Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,39.63,36.19,3.99e-05,3.65e-05,91.31970729,3.44,Satisfactorily Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,65.83,58.72,3.99e-05,5.91e-05,148.1705778,-19.09,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,65.83,58.72,3.99e-05,5.91e-05,148.1705778,-19.09,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,96.11,103.87,3.99e-05,0.000104623,262.0994196,-64.24,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,96.11,103.87,3.99e-05,0.000104623,262.0994196,-64.24,Fully Spent,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,27.67,19.26,3.99e-05,1.94e-05,48.5995458,20.37,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,27.67,19.26,3.99e-05,1.94e-05,48.5995458,20.37,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,10.15,9.85,3.99e-05,9.92e-06,24.8549079,29.78,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,10.15,9.85,3.99e-05,9.92e-06,24.8549079,29.78,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,13.74,11.51,3.99e-05,1.16e-05,29.0436538,28.12,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
13,Education,16/17,39.63,13.74,11.51,3.99e-05,1.16e-05,29.0436538,28.12,Underutilized,99.28,Programme 0751 Delivery of Tertiary Education,ANNUAL%20BUDGET%20PERFORMANCE%20REPORT%20FY%2020116-17.pdf
