CLASS 2,EXPENSES,,,,,,,,,,,,,,,,,,
CLASS 3,ASSETS,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sub-SubProgramme: Group of related interventions/outputs contributing to Programme,,,,,,,,,,,,,,,,,,,
Outcomes.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Department: Administrative units within the institutions that implement activities.,,,,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 18 Development Plan Implementation,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
Programme 15 Governance and Security,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"3,944,765",0,"3,944,765",,,,,,,,,,,,,,,,
,"49,005,165",0,"49,005,165",,,,,,,,,,,,,,,,
,"10,036,154",0,"10,036,154",,,,,,,,,,,,,,,,
,"71,015,444",0,"71,015,444",,,,,,,,,,,,,,,,
,"134,001,528",0,"134,001,528",,,,,,,,,,,,,,,,
,"124,115,409",0,"124,115,409",,,,,,,,,,,,,,,,
,"141,524,564",0,"141,524,564",,,,,,,,,,,,,,,,
,"131,638,445",0,"131,638,445",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
"Sub-SubProgramme 01 Oversight, Monitoring and Evaluation & Inspectionof policies and programs",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
,,,,,0,"30,239","30,239",,,,,,,,,,,,
,,,,,0,"95,000","95,000",,,,,,,,,,,,
,,,,,"8,630,415","512,239","9,142,654",,,,,,,,,,,,
,,,,,"16,698,789","38,642,102","55,340,890",,,,,,,,,,,,
Arrears,Wage,Non Wage,AIA,Total,Wage,Non Wage,Total,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"15,496,194",0,"15,496,194",,,,,,,,,,,,
,,,,,"15,496,194",0,"15,496,194",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"71,015,444",0,"71,015,444",,,,,,,,,,,,
,,,,,"71,015,444",0,"71,015,444",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin.,Total,,,,,,,,,,,,
,,,,,"141,524,564",0,"141,524,564",,,,,,,,,,,,
,,,,,"131,638,445",0,"131,638,445",,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 15 Governance and Security,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"410,235,575",0,"410,235,575",,,,,,,,,,,,,,,,
,"410,235,575",0,"410,235,575",,,,,,,,,,,,,,,,
,"410,235,575",0,"410,235,575",,,,,,,,,,,,,,,,
,"410,235,575",0,"410,235,575",,,,,,,,,,,,,,,,
,"410,235,575",0,"410,235,575",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
Sub-SubProgramme 11 Logistical and Administrative Support to the Presidency,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"397,904","8,181,815","8,579,719",,,,,,,,,,,,
,,,,,"16,068,141","295,995,638","312,063,779",,,,,,,,,,,,
,,,,,"19,588","52,400","71,988",,,,,,,,,,,,
,,,,,"2,386,360","74,795,319","77,181,678",,,,,,,,,,,,
,,,,,"18,871,992","379,025,172","397,897,164",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"12,338,411",0,"12,338,411",,,,,,,,,,,,
,,,,,"12,338,411",0,"12,338,411",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"410,235,575",0,"410,235,575",,,,,,,,,,,,
,,,,,"410,235,575",0,"410,235,575",,,,,,,,,,,,
,,,,,"410,235,575",0,"410,235,575",,,,,,,,,,,,
,,,,,"410,235,575",0,"410,235,575",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"397,897,164",0,"397,897,164",,,,,,,,,,,,
,,,,,"18,871,992",0,"18,871,992",,,,,,,,,,,,
,,,,,"28,968,215",0,"28,968,215",,,,,,,,,,,,
,,,,,"504,787",0,"504,787",,,,,,,,,,,,
,,,,,"662,000",0,"662,000",,,,,,,,,,,,
,,,,,"70,415",0,"70,415",,,,,,,,,,,,
,,,,,"4,564,044",0,"4,564,044",,,,,,,,,,,,
,,,,,"17,600",0,"17,600",,,,,,,,,,,,
,,,,,"2,000",0,"2,000",,,,,,,,,,,,
,,,,,"3,332,403",0,"3,332,403",,,,,,,,,,,,
,,,,,"10,000",0,"10,000",,,,,,,,,,,,
,,,,,"35,600",0,"35,600",,,,,,,,,,,,
,,,,,"580,000",0,"580,000",,,,,,,,,,,,
,,,,,"3,854,050",0,"3,854,050",,,,,,,,,,,,
,,,,,"6,875,280",0,"6,875,280",,,,,,,,,,,,
,,,,,"1,455,828",0,"1,455,828",,,,,,,,,,,,
,,,,,"10,000",0,"10,000",,,,,,,,,,,,
,,,,,"30,000",0,"30,000",,,,,,,,,,,,
,,,,,"85,000",0,"85,000",,,,,,,,,,,,
,,,,,"25,000",0,"25,000",,,,,,,,,,,,
,,,,,"1,600,740",0,"1,600,740",,,,,,,,,,,,
,,,,,"7,582",0,"7,582",,,,,,,,,,,,
,,,,,"1,540,200",0,"1,540,200",,,,,,,,,,,,
,,,,,"1,400,000",0,"1,400,000",,,,,,,,,,,,
,,,,,"1,100,000",0,"1,100,000",,,,,,,,,,,,
,,,,,"90,003",0,"90,003",,,,,,,,,,,,
,,,,,"184,000",0,"184,000",,,,,,,,,,,,
,,,,,"68,111,401",0,"68,111,401",,,,,,,,,,,,
,,,,,"1,343,424",0,"1,343,424",,,,,,,,,,,,
,,,,,"388,000",0,"388,000",,,,,,,,,,,,
,,,,,"2,840,000",0,"2,840,000",,,,,,,,,,,,
,,,,,"2,970,303",0,"2,970,303",,,,,,,,,,,,
,,,,,"70,236,200",0,"70,236,200",,,,,,,,,,,,
,,,,,"8,000,000",0,"8,000,000",,,,,,,,,,,,
,,,,,"15,001",0,"15,001",,,,,,,,,,,,
,,,,,"120,000",0,"120,000",,,,,,,,,,,,
,,,,,"603,000",0,"603,000",,,,,,,,,,,,
,,,,,"5,420,043",0,"5,420,043",,,,,,,,,,,,
"1,642,606",0,"1,642,606",,,,,,,,,,,,,,,,,
"4,337,973",0,"4,337,973",,,,,,,,,,,,,,,,,
"155,992,474",0,"155,992,474",,,,,,,,,,,,,,,,,
"12,338,411",0,"12,338,411",,,,,,,,,,,,,,,,,
"30,000",0,"30,000",,,,,,,,,,,,,,,,,
"200,000",0,"200,000",,,,,,,,,,,,,,,,,
"740,000",0,"740,000",,,,,,,,,,,,,,,,,
"3,150,000",0,"3,150,000",,,,,,,,,,,,,,,,,
"3,468,411",0,"3,468,411",,,,,,,,,,,,,,,,,
"600,000",0,"600,000",,,,,,,,,,,,,,,,,
"4,000,000",0,"4,000,000",,,,,,,,,,,,,,,,,
"150,000",0,"150,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"410,235,575",0,"410,235,575",,,,,,,,,,,,,,,,,
"410,235,575",0,"410,235,575",,,,,,,,,,,,,,,,,
"240,545",0,"240,545",,,,,,,,,,,,,,,,,
0,"78,177","78,177",,,,,,,,,,,,,,,,,
0,"12,169","12,169",,,,,,,,,,,,,,,,,
0,"8,519","8,519",,,,,,,,,,,,,,,,,
0,"460,885","460,885",,,,,,,,,,,,,,,,,
0,"332,400","332,400",,,,,,,,,,,,,,,,,
0,"89,328","89,328",,,,,,,,,,,,,,,,,
0,"112,740","112,740",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"6,000","6,000",,,,,,,,,,,,,,,,,
0,"6,000","6,000",,,,,,,,,,,,,,,,,
0,"50,400","50,400",,,,,,,,,,,,,,,,,
0,"18,000","18,000",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"98,065","98,065",,,,,,,,,,,,,,,,,
0,"7,302","7,302",,,,,,,,,,,,,,,,,
0,"17,973","17,973",,,,,,,,,,,,,,,,,
"240,545","1,821,958","2,062,503",,,,,,,,,,,,,,,,,
"15,740",0,"15,740",,,,,,,,,,,,,,,,,
0,"12,542","12,542",,,,,,,,,,,,,,,,,
0,568,568,,,,,,,,,,,,,,,,,
0,"1,446","1,446",,,,,,,,,,,,,,,,,
0,"2,231","2,231",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"70,000","70,000",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
0,"11,075","11,075",,,,,,,,,,,,,,,,,
"15,740","397,862","413,602",,,,,,,,,,,,,,,,,
0,"2,418,452","2,418,452",,,,,,,,,,,,,,,,,
0,"2,751,094","2,751,094",,,,,,,,,,,,,,,,,
0,"1,167,631","1,167,631",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"85,000","85,000",,,,,,,,,,,,,,,,,
0,"1,488,000","1,488,000",,,,,,,,,,,,,,,,,
0,"1,540,200","1,540,200",,,,,,,,,,,,,,,,,
0,"1,376,000","1,376,000",,,,,,,,,,,,,,,,,
0,"1,094,000","1,094,000",,,,,,,,,,,,,,,,,
0,"84,003","84,003",,,,,,,,,,,,,,,,,
0,"184,000","184,000",,,,,,,,,,,,,,,,,
0,"68,111,401","68,111,401",,,,,,,,,,,,,,,,,
0,"1,219,424","1,219,424",,,,,,,,,,,,,,,,,
0,"320,000","320,000",,,,,,,,,,,,,,,,,
0,"2,970,303","2,970,303",,,,,,,,,,,,,,,,,
0,"7,559,816","7,559,816",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"603,000","603,000",,,,,,,,,,,,,,,,,
0,"1,279,087","1,279,087",,,,,,,,,,,,,,,,,
0,"1,521,470","1,521,470",,,,,,,,,,,,,,,,,
0,"4,320,000","4,320,000",,,,,,,,,,,,,,,,,
"12,475,503","129,276,364","141,751,867",,,,,,,,,,,,,,,,,
"114,997",0,"114,997",,,,,,,,,,,,,,,,,
0,"2,754,093","2,754,093",,,,,,,,,,,,,,,,,
0,"1,194","1,194",,,,,,,,,,,,,,,,,
0,"6,764","6,764",,,,,,,,,,,,,,,,,
0,"644,454","644,454",,,,,,,,,,,,,,,,,
0,"15,571","15,571",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"508,572","508,572",,,,,,,,,,,,,,,,,
0,"2,096,769","2,096,769",,,,,,,,,,,,,,,,,
0,"5,969","5,969",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"114,997","6,063,386","6,178,383",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"1,167,953","1,167,953",,,,,,,,,,,,,,,,,
0,"521,294","521,294",,,,,,,,,,,,,,,,,
0,"3,455","3,455",,,,,,,,,,,,,,,,,
0,"85,293,044","85,293,044",,,,,,,,,,,,,,,,,
"68,997","90,466,433","90,535,430",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"267,434","267,434",,,,,,,,,,,,,,,,,
0,"55,320","55,320",,,,,,,,,,,,,,,,,
0,"8,294","8,294",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"1,638,240","1,638,240",,,,,,,,,,,,,,,,,
0,"6,600","6,600",,,,,,,,,,,,,,,,,
0,"60,000,000","60,000,000",,,,,,,,,,,,,,,,,
0,"61,975,888","61,975,888",,,,,,,,,,,,,,,,,
"2,386,360","74,795,319","77,181,678",,,,,,,,,,,,,,,,,
"2,386,360","74,795,319","77,181,678",,,,,,,,,,,,,,,,,
"2,386,360","74,795,319","77,181,678",,,,,,,,,,,,,,,,,
,,,,,"600,000",0,"600,000",,,,,,,,,,,,
,,,,,"600,000",0,"600,000",,,,,,,,,,,,
,,,,,"12,338,411",0,"12,338,411",,,,,,,,,,,,
,,,,,"12,338,411",0,"12,338,411",,,,,,,,,,,,
,,,,,"12,338,411",0,"12,338,411",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"410,235,575",0,"410,235,575",,,,,,,,,,,,
,,,,,"410,235,575",0,"410,235,575",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin.,Total,,,,,,,,,,,,
,,,,,"410,235,575",0,"410,235,575",,,,,,,,,,,,
,,,,,"410,235,575",0,"410,235,575",,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 18 Development Plan Implementation,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"17,923,171",0,"17,923,171",,,,,,,,,,,,,,,,
,"19,448,955",0,"19,448,955",,,,,,,,,,,,,,,,
,"37,372,126",0,"37,372,126",,,,,,,,,,,,,,,,
,"37,360,336",0,"37,360,336",,,,,,,,,,,,,,,,
Programme 15 Governance and Security,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"1,981,380",0,"1,981,380",,,,,,,,,,,,,,,,
,"1,282,610","69,241,530","70,524,140",,,,,,,,,,,,,,,,
,"3,263,990","69,241,530","72,505,520",,,,,,,,,,,,,,,,
,"3,263,990","69,241,530","72,505,520",,,,,,,,,,,,,,,,
"Programme 05 Natural Resources, Environment, Climate Change, Land and Water Management",,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"13,805,080",0,"13,805,080",,,,,,,,,,,,,,,,
,"13,805,080",0,"13,805,080",,,,,,,,,,,,,,,,
,"13,805,080",0,"13,805,080",,,,,,,,,,,,,,,,
Programme 17 Regional Development,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"63,634,766","7,693,503","71,328,269",,,,,,,,,,,,,,,,
,"63,634,766","7,693,503","71,328,269",,,,,,,,,,,,,,,,
,"63,634,766","7,693,503","71,328,269",,,,,,,,,,,,,,,,
,"118,075,962","76,935,034","195,010,995",,,,,,,,,,,,,,,,
,"118,064,172","76,935,034","194,999,205",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
"Sub-SubProgramme 01 Strategic Coordination, Monitoring and Evaluation",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"162,853","6,850,000","7,012,853",,,,,,,,,,,,
,,,,,"25,314","464,000","489,314",,,,,,,,,,,,
,,,,,"34,996","2,017,000","2,051,996",,,,,,,,,,,,
,,,,,"361,641","3,619,000","3,980,641",,,,,,,,,,,,
,,,,,"305,468","2,555,000","2,860,468",,,,,,,,,,,,
,,,,,"24,900","1,055,000","1,079,900",,,,,,,,,,,,
,,,,,"776,380","1,205,000","1,981,380",,,,,,,,,,,,
,,,,,0,"448,000","448,000",,,,,,,,,,,,
,,,,,"1,691,551","18,213,000","19,904,551",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"19,904,551",0,"19,904,551",,,,,,,,,,,,
,,,,,"19,904,551",0,"19,904,551",,,,,,,,,,,,
Sub-SubProgramme 02 Disaster Preparedness and Refugees Management,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"337,080","2,660,000","2,997,080",,,,,,,,,,,,
,,,,,"213,610","500,000","713,610",,,,,,,,,,,,
,,,,,"550,690","3,160,000","3,710,690",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"10,808,000",0,"10,808,000",,,,,,,,,,,,
,,,,,"569,000",0,"569,000",,,,,,,,,,,,
,,,,,0,"69,241,530","69,241,530",,,,,,,,,,,,
,,,,,"11,377,000","69,241,530","80,618,530",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"15,087,690","69,241,530","84,329,220",,,,,,,,,,,,
,,,,,"15,087,690","69,241,530","84,329,220",,,,,,,,,,,,
Sub-SubProgramme 03 Affirmative Action Programs,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"83,977","1,789,000","1,872,977",,,,,,,,,,,,
,,,,,"85,818","34,550,000","34,635,818",,,,,,,,,,,,
,,,,,"115,661","4,435,000","4,550,661",,,,,,,,,,,,
,,,,,"25,563","4,740,000","4,765,563",,,,,,,,,,,,
,,,,,"35,746","2,919,000","2,954,746",,,,,,,,,,,,
,,,,,0,"4,800,000","4,800,000",,,,,,,,,,,,
,,,,,"346,766","53,233,000","53,579,766",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"500,000",0,"500,000",,,,,,,,,,,,
,,,,,"1,560,000",0,"1,560,000",,,,,,,,,,,,
,,,,,"6,406,000",0,"6,406,000",,,,,,,,,,,,
,,,,,"1,182,000",0,"1,182,000",,,,,,,,,,,,
,,,,,"407,000",0,"407,000",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,"7,693,503","7,693,503",,,,,,,,,,,,
,,,,,"10,055,000","7,693,503","17,748,503",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"63,634,766","7,693,503","71,328,269",,,,,,,,,,,,
,,,,,"63,634,766","7,693,503","71,328,269",,,,,,,,,,,,
Sub-SubProgramme 49 Administration and Support Services,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"1,299,820","10,756,315","12,056,136",,,,,,,,,,,,
,,,,,"53,714","1,085,507","1,139,221",,,,,,,,,,,,
,,,,,"62,221","1,611,715","1,673,936",,,,,,,,,,,,
,,,,,"47,093","1,487,649","1,534,742",,,,,,,,,,,,
,,,,,"1,462,848","14,941,186","16,404,034",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"3,044,921",0,"3,044,921",,,,,,,,,,,,
,,,,,"3,044,921",0,"3,044,921",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"19,448,955",0,"19,448,955",,,,,,,,,,,,
,,,,,"19,437,165",0,"19,437,165",,,,,,,,,,,,
,,,,,"118,075,962","76,935,034","195,010,995",,,,,,,,,,,,
,,,,,"118,064,172","76,935,034","194,999,205",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"88,509,572","22,913,503","111,423,075",,,,,,,,,,,,
,,,,,"3,275,475",0,"3,275,475",,,,,,,,,,,,
,,,,,"2,081,301","4,414,474","6,495,775",,,,,,,,,,,,
,,,,,"1,000,000",0,"1,000,000",,,,,,,,,,,,
,,,,,"186,400",0,"186,400",,,,,,,,,,,,
,,,,,0,"566,583","566,583",,,,,,,,,,,,
,,,,,"660,425",0,"660,425",,,,,,,,,,,,
,,,,,"100,000","272,331","372,331",,,,,,,,,,,,
,,,,,"100,000",0,"100,000",,,,,,,,,,,,
,,,,,"330,937","506,212","837,149",,,,,,,,,,,,
,,,,,"258,000","870,139","1,128,139",,,,,,,,,,,,
,,,,,"3,617,400","1,205,500","4,822,900",,,,,,,,,,,,
,,,,,"400,000","1,800,000","2,200,000",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,"105,400","105,400",,,,,,,,,,,,
,,,,,"154,912","24,400","179,312",,,,,,,,,,,,
,,,,,"710,000",0,"710,000",,,,,,,,,,,,
,,,,,"304,200","36,000","340,200",,,,,,,,,,,,
,,,,,"257,000","74,000","331,000",,,,,,,,,,,,
,,,,,"1,220,000","536,730","1,756,730",,,,,,,,,,,,
,,,,,"94,000",0,"94,000",,,,,,,,,,,,
,,,,,0,"3,600","3,600",,,,,,,,,,,,
,,,,,"20,000",0,"20,000",,,,,,,,,,,,
,,,,,"220,000","15,000","235,000",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"400,000","202,000","602,000",,,,,,,,,,,,
,,,,,"40,000",0,"40,000",,,,,,,,,,,,
,,,,,"640,000","2,490,000","3,130,000",,,,,,,,,,,,
,,,,,"1,000,000","290,000","1,290,000",,,,,,,,,,,,
,,,,,"2,000,000",0,"2,000,000",,,,,,,,,,,,
,,,,,"50,000","42,600","92,600",,,,,,,,,,,,
,,,,,"50,000","23,000","73,000",,,,,,,,,,,,
,,,,,"180,000",0,"180,000",,,,,,,,,,,,
,,,,,"300,000",0,"300,000",,,,,,,,,,,,
,,,,,"3,505,000","1,000,000","4,505,000",,,,,,,,,,,,
,,,,,"3,158,000",0,"3,158,000",,,,,,,,,,,,
,,,,,"1,100,000",0,"1,100,000",,,,,,,,,,,,
,,,,,"1,570,000","1,900,000","3,470,000",,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
"25,481,558","5,626,094","31,107,652",,,,,,,,,,,,,,,,,
"693,000",0,"693,000",,,,,,,,,,,,,,,,,
"50,788",0,"50,788",,,,,,,,,,,,,,,,,
"2,200,000","348,000","2,548,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"4,093,000","230,000","4,323,000",,,,,,,,,,,,,,,,,
"301,376","22,440","323,816",,,,,,,,,,,,,,,,,
0,"109,000","109,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"4,206,800",0,"4,206,800",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"22,500,000",0,"22,500,000",,,,,,,,,,,,,,,,,
"20,796,600","52,761,530","73,558,130",,,,,,,,,,,,,,,,,
"18,701,600",0,"18,701,600",,,,,,,,,,,,,,,,,
"2,095,000","52,761,530","54,856,530",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"8,758,000","1,260,000","10,018,000",,,,,,,,,,,,,,,,,
"20,000",0,"20,000",,,,,,,,,,,,,,,,,
"210,000",0,"210,000",,,,,,,,,,,,,,,,,
"3,943,000",0,"3,943,000",,,,,,,,,,,,,,,,,
"550,000",0,"550,000",,,,,,,,,,,,,,,,,
"1,000,000",0,"1,000,000",,,,,,,,,,,,,,,,,
"2,000,000","1,260,000","3,260,000",,,,,,,,,,,,,,,,,
"565,000",0,"565,000",,,,,,,,,,,,,,,,,
"470,000",0,"470,000",,,,,,,,,,,,,,,,,
"11,790",0,"11,790",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"11,790",0,"11,790",,,,,,,,,,,,,,,,,
"118,075,962","76,935,034","195,010,995",,,,,,,,,,,,,,,,,
"118,064,172","76,935,034","194,999,205",,,,,,,,,,,,,,,,,
"162,853",0,"162,853",,,,,,,,,,,,,,,,,
0,"1,000,000","1,000,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"13,000","13,000",,,,,,,,,,,,,,,,,
0,"80,000","80,000",,,,,,,,,,,,,,,,,
0,"57,000","57,000",,,,,,,,,,,,,,,,,
0,"80,000","80,000",,,,,,,,,,,,,,,,,
0,"18,000","18,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"1,000,000","1,000,000",,,,,,,,,,,,,,,,,
0,"2,500,000","2,500,000",,,,,,,,,,,,,,,,,
0,"400,000","400,000",,,,,,,,,,,,,,,,,
0,"500,000","500,000",,,,,,,,,,,,,,,,,
0,"1,076,000","1,076,000",,,,,,,,,,,,,,,,,
"162,853","6,724,000","6,886,853",,,,,,,,,,,,,,,,,
"34,996",0,"34,996",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"80,000","80,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
0,"617,000","617,000",,,,,,,,,,,,,,,,,
0,"150,000","150,000",,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"350,000","350,000",,,,,,,,,,,,,,,,,
"34,996","2,017,000","2,051,996",,,,,,,,,,,,,,,,,
"34,996","2,017,000","2,051,996",,,,,,,,,,,,,,,,,
